OrderID,OrderDate,CustomerID,City,Region,Category,MarbleType,Finish,Thickness_mm,Quantity_sqft,UnitPrice_PKR,Discount_pct,TotalAmount_PKR,PaymentMethod,SalesRep,Warehouse,OrderStatus,DeliveryDays
ORD101003,2024-10-05,CUST3161,Quetta,Balochistan,Marble,Indus Green,Polished,18,139.6,230.72,0.0,32208.51,Bank Transfer,Usman Tariq,Depot - Multan,Delivered,6.0
ORD102587,2025-01-09,CUST2267,Islamabad,Federal,Granite,Multi Red,Flamed,30,183.9,318.4,0.0,58553.76,Cash,Bilal Khan,Main Yard - Chiniot,Pending,10.0
ORD104269,2024-01-29,CUST2020,Chiniot,Punjab,Granite,Emperador Brown,Leather,18,20.0,255.15,0.0,5103.0,Cheque,Tariq Mehmood,Depot - Karachi,Cancelled,6.0
ORD101058,2025-11-22,CUST2548,Karachi,Sindh,Onyx,Teri White,Flamed,20,130.5,408.68,10.0,47999.47,Bank Transfer,Zain Abbas,Depot - Multan,Delivered,7.0
ORD103780,2024-02-29,CUST3127,Karachi,Sindh,Marble,Teri White,Polished,18,134.2,165.59,0.0,22222.18,Cash,Usman Tariq,Depot - Multan,Delivered,7.0
ORD102676,2024-04-11,CUST2694,Islamabad,Federal,Tile,Chiniot Black,Honed,16,34.3,87.64,0.0,3006.05,Bank Transfer,Saad Iqbal,Depot - Karachi,Delivered,6.0
ORD104491,2025-12-08,CUST2972,Chiniot,Punjab,Marble,Emperador Brown,Honed,16,143.9,203.08,0.0,29223.21,Cash,Bilal Khan,Main Yard - Chiniot,Delivered,5.0
ORD100294,2024-04-15,CUST2524,Mianwali,Punjab,Granite,Teri White,Honed,18,91.0,286.87,0.0,26105.17,Bank Transfer,Usman Tariq,Depot - Karachi,Delivered,5.0
ORD102596,2025-01-18,CUST2149,Gujranwala,Punjab,Marble,Teri White,Flamed,30,138.6,242.06,0.0,33549.52,Cheque,Saad Iqbal,Depot - Karachi,Delivered,13.0
ORD101123,2025-07-05,CUST1727,Mianwali,Punjab,Granite,Rangeela Marble,Flamed,22,160.2,308.24,5.0,46911.05,Bank Transfer,Hamza Sheikh,Depot - Lahore,Delivered,8.0
ORD100033,2025-09-04,CUST2063,Chiniot,Punjab,Marble,Buff Marble,Honed,20,132.2,184.36,0.0,24372.39,Cash,Fahad Malik,Depot - Lahore,Pending,6.0
ORD101201,2025-06-03,CUST3147,Islamabad,Federal,Marble,Multi Red,Polished,16,53.8,206.66,0.0,11118.31,Credit (30 days),Usman Tariq,Depot - Lahore,Delivered,9.0
ORD103630,2025-02-14,CUST2195,Chiniot,Punjab,Marble,Black Galaxy,Polished,18,77.8,138.22,0.0,10753.52,Bank Transfer,Fahad Malik,Depot - Karachi,Delivered,6.0
ORD100827,2025-08-20,CUST2398,Peshawar,KPK,Onyx,Rangeela Marble,Honed,16,121.7,401.17,0.0,48822.39,Bank Transfer,Fahad Malik,Depot - Karachi,Delivered,10.0
ORD100125,2024-10-12,CUST1801,Rawalpindi,Punjab,Tile,Sunny Grey,Bush Hammered,18,89.6,50.3,0.0,4506.88,Cheque,Ahmed Raza,Main Yard - Chiniot,Cancelled,6.0
ORD104770,2025-03-14,CUST2594,Islamabad,Federal,Marble,Buff Marble,Honed,18,313.8,181.25,0.0,56876.25,Cheque,Usman Tariq,Depot - Karachi,Cancelled,4.0
ORD103088,2025-01-21,CUST3468,Peshawar,KPK,Marble,Emperador Brown,Polished,20,109.3,162.87,15.0,15131.44,Bank Transfer,Tariq Mehmood,Depot - Multan,In Transit,9.0
ORD101809,2024-03-08,CUST2316,Multan,Punjab,Granite,Black Galaxy,Polished,22,245.5,321.68,5.0,75023.82,Cash,Hamza Sheikh,Main Yard - Chiniot,In Transit,9.0
ORD101196,2025-04-10,CUST2604,Multan,Punjab,Onyx,Buff Marble,Polished,16,222.9,517.74,0.0,115404.25,Cash,Hamza Sheikh,Depot - Lahore,Delivered,7.0
ORD104357,2024-05-26,CUST1857,Quetta,Balochistan,Marble,Teri White,Leather,16,112.3,170.85,0.0,19186.45,Credit (30 days),Ahmed Raza,Depot - Lahore,Pending,7.0
ORD104903,2024-03-06,CUST3412,Chiniot,Punjab,Marble,Rangeela Marble,Honed,18,247.4,148.12,0.0,36644.89,Cash,Fahad Malik,Depot - Karachi,Pending,9.0
ORD101946,2025-05-25,CUST2737,Sialkot,Punjab,Marble,Emperador Brown,Polished,18,203.9,204.71,0.0,41740.37,Bank Transfer,Hamza Sheikh,Depot - Multan,Pending,6.0
ORD100108,2025-03-29,CUST2466,Quetta,Balochistan,Tile,Chaghi Golden,Bush Hammered,20,143.1,109.11,0.0,15613.64,Cash,Saad Iqbal,Main Yard - Chiniot,In Transit,9.0
ORD103328,2025-07-31,CUST2300,Multan,Punjab,Granite,Teri White,Polished,16,78.3,219.26,0.0,17168.06,Bank Transfer,Hamza Sheikh,Depot - Multan,In Transit,14.0
ORD101904,2025-11-08,CUST2338,Chiniot,Punjab,Marble,Chiniot Black,Leather,20,35.4,186.57,0.0,6604.58,Bank Transfer,Ahmed Raza,Depot - Karachi,Pending,4.0
ORD101355,2024-07-07,CUST1340,Peshawar,KPK,Marble,Sunny Grey,Honed,20,89.0,206.02,0.0,18335.78,Cash,Tariq Mehmood,Depot - Multan,Delivered,7.0
ORD103540,2025-02-08,CUST3423,Peshawar,KPK,Marble,Indus Green,Polished,16,36.2,187.48,0.0,6786.78,Bank Transfer,Zain Abbas,Depot - Multan,In Transit,3.0
ORD102505,2025-03-05,CUST2165,Peshawar,KPK,Marble,Ziarat White,Flamed,20,50.4,136.73,0.0,6891.19,Bank Transfer,Zain Abbas,Depot - Lahore,Cancelled,7.0
ORD104433,2025-05-16,CUST3254,Peshawar,KPK,Onyx,Botticino Beige,Polished,30,20.0,504.53,15.0,8577.01,Cheque,Fahad Malik,Depot - Lahore,Pending,7.0
ORD102976,2024-06-19,CUST1406,Lahore,Punjab,Marble,Multi Red,Leather,16,197.0,166.98,0.0,32895.06,Bank Transfer,Hamza Sheikh,Depot - Lahore,Delivered,7.0
ORD100857,2025-01-14,CUST2341,Peshawar,KPK,Marble,Chaghi Golden,Honed,16,171.6,162.58,5.0,26503.79,Bank Transfer,Zain Abbas,Main Yard - Chiniot,Delivered,2.0
ORD101740,2025-07-22,CUST1826,Multan,Punjab,Marble,Emperador Brown,Polished,22,60.4,206.54,10.0,11227.51,Credit (30 days),Hamza Sheikh,Main Yard - Chiniot,Pending,12.0
ORD103886,2024-08-17,CUST1043,Chiniot,Punjab,Marble,Black Galaxy,Polished,22,101.3,207.98,0.0,21068.37,Cheque,Hamza Sheikh,Depot - Multan,In Transit,9.0
ORD104449,2025-03-15,CUST2449,Multan,Punjab,Tile,Botticino Beige,Polished,22,237.2,117.94,0.0,27975.37,Cash,Bilal Khan,Depot - Multan,Cancelled,5.0
ORD102433,2025-08-27,CUST2538,Sialkot,Punjab,Marble,Rangeela Marble,Polished,18,20.0,217.62,0.0,4352.4,Cheque,Usman Tariq,Depot - Lahore,Delivered,5.0
ORD100559,2024-01-08,CUST1602,Gujranwala,Punjab,Marble,Sunny Grey,Polished,16,115.3,178.9,0.0,20627.17,Cash,Tariq Mehmood,Main Yard - Chiniot,Pending,9.0
ORD104782,2025-03-12,CUST1807,Faisalabad,Punjab,Marble,Ziarat White,Honed,16,45.5,163.02,0.0,7417.41,Cash,Tariq Mehmood,Depot - Karachi,Delivered,10.0
ORD102839,2024-01-26,CUST1013,Faisalabad,Punjab,Granite,Ziarat White,Polished,18,56.9,256.89,0.0,14617.04,Cash,Fahad Malik,Depot - Multan,In Transit,6.0
ORD101927,2025-05-14,CUST3400,Gujranwala,Punjab,Marble,Teri White,Polished,22,155.2,233.48,15.0,30800.68,Cash,Saad Iqbal,Main Yard - Chiniot,Delivered,5.0
ORD100333,2025-02-07,CUST2318,Faisalabad,Punjab,Marble,Ziarat White,Honed,30,189.2,260.25,10.0,44315.37,Cash,Bilal Khan,Depot - Multan,Delivered,5.0
ORD101181,2024-08-12,CUST3154,Multan,Punjab,Granite,Chaghi Golden,Honed,20,228.5,290.81,0.0,66450.09,Credit (30 days),Saad Iqbal,Main Yard - Chiniot,Delivered,6.0
ORD104091,2024-09-13,CUST1064,Chiniot,Punjab,Granite,Black Galaxy,Polished,20,260.9,256.62,0.0,66952.16,Cheque,Hamza Sheikh,Depot - Multan,Delivered,7.0
ORD104572,2025-01-16,CUST3002,Chiniot,Punjab,Onyx,Indus Green,Leather,18,79.5,611.37,0.0,48603.92,Cash,Saad Iqbal,Depot - Multan,Delivered,7.0
ORD103857,2024-03-17,CUST2829,Islamabad,Federal,Marble,Rangeela Marble,Polished,18,562.9,155.33,5.0,83063.49,Cash,Ahmed Raza,Depot - Karachi,Cancelled,6.0
ORD101195,2024-07-06,CUST1193,Chiniot,Punjab,Marble,Sunny Grey,Polished,16,34.7,144.11,0.0,5000.62,Cash,Usman Tariq,Depot - Lahore,Delivered,6.0
ORD100560,2025-03-15,CUST3203,Multan,Punjab,Marble,Chaghi Golden,Polished,22,254.0,201.58,5.0,48641.25,Bank Transfer,Saad Iqbal,Main Yard - Chiniot,Cancelled,6.0
ORD102513,2024-04-18,CUST1174,Peshawar,KPK,Granite,Teri White,Polished,18,20.0,270.04,0.0,5400.8,Bank Transfer,Usman Tariq,Depot - Multan,In Transit,5.0
ORD100032,2025-04-29,CUST3472,Quetta,Balochistan,Marble,Rangeela Marble,Polished,18,163.6,137.87,0.0,22555.53,Bank Transfer,Bilal Khan,Depot - Karachi,Delivered,6.0
ORD100761,2024-01-16,CUST1274,Lahore,Punjab,Marble,Emperador Brown,Polished,30,110.6,187.34,0.0,20719.8,Bank Transfer,Ahmed Raza,Depot - Lahore,Cancelled,8.0
ORD102769,2025-08-31,CUST1111,Mianwali,Punjab,Granite,Black Galaxy,Honed,20,212.3,267.2,0.0,56726.56,Credit (30 days),Ahmed Raza,Depot - Multan,Delivered,6.0
ORD102062,2025-03-18,CUST1618,Gujranwala,Punjab,Marble,Emperador Brown,Flamed,20,48.5,173.97,0.0,8437.54,Cash,Hamza Sheikh,Depot - Lahore,Cancelled,6.0
ORD103946,2025-02-11,CUST3343,Multan,Punjab,Tile,Rangeela Marble,Flamed,20,20.0,83.7,0.0,1674.0,Bank Transfer,Fahad Malik,Depot - Karachi,Delivered,6.0
ORD101533,2024-07-24,CUST1860,Faisalabad,Punjab,Marble,Indus Green,Leather,16,46.4,207.51,0.0,9628.46,Cash,Hamza Sheikh,Depot - Multan,Delivered,8.0
ORD101409,2025-10-22,CUST3277,Sialkot,Punjab,Tile,Teri White,Polished,16,138.8,91.43,0.0,12690.48,Bank Transfer,Bilal Khan,Main Yard - Chiniot,Delivered,9.0
ORD103107,2024-12-24,CUST1531,Peshawar,KPK,Marble,Chaghi Golden,Honed,22,104.3,179.95,0.0,18768.78,Cheque,Ahmed Raza,Main Yard - Chiniot,Pending,5.0
ORD101892,2024-12-30,CUST3392,Karachi,Sindh,Marble,Ziarat White,Polished,18,64.4,107.9,0.0,6948.76,Cash,Hamza Sheikh,Depot - Karachi,Delivered,9.0
ORD103695,2024-03-20,CUST2698,Sialkot,Punjab,Granite,Buff Marble,Polished,18,202.2,264.0,0.0,53380.8,Cash,Fahad Malik,Depot - Lahore,In Transit,6.0
ORD104171,2025-02-20,CUST1342,Quetta,Balochistan,Marble,Ziarat White,Honed,16,198.3,204.96,0.0,40643.57,Bank Transfer,Saad Iqbal,Depot - Karachi,Delivered,5.0
ORD103661,2024-09-16,CUST1525,Peshawar,KPK,Marble,Multi Red,Polished,30,301.0,202.19,0.0,60859.19,Bank Transfer,Hamza Sheikh,Depot - Lahore,Delivered,9.0
ORD101149,2024-11-20,CUST1949,Faisalabad,Punjab,Marble,Indus Green,Flamed,18,74.8,172.87,0.0,12930.68,Cash,Hamza Sheikh,Main Yard - Chiniot,Cancelled,5.0
ORD103865,2024-04-07,CUST3407,Chiniot,Punjab,Marble,Sunny Grey,Polished,18,399.1,160.42,0.0,64023.62,Bank Transfer,Usman Tariq,Depot - Lahore,In Transit,3.0
ORD103295,2024-10-10,CUST2416,Peshawar,KPK,Marble,Sunny Grey,Polished,20,146.8,176.93,0.0,25973.32,Credit (30 days),Tariq Mehmood,Depot - Multan,Delivered,8.0
ORD103691,2024-10-15,CUST1981,Karachi,Sindh,Tile,Emperador Brown,Polished,20,68.7,90.31,15.0,5273.65,Bank Transfer,Fahad Malik,Depot - Lahore,Delivered,11.0
ORD102285,2024-01-14,CUST3328,Chiniot,Punjab,Tile,Chiniot Black,Polished,18,77.3,107.56,0.0,8314.39,Credit (30 days),Saad Iqbal,Main Yard - Chiniot,Cancelled,8.0
ORD104913,2024-09-14,CUST2424,Islamabad,Federal,Marble,Rangeela Marble,Polished,22,182.3,133.92,10.0,21972.25,Bank Transfer,Tariq Mehmood,Depot - Karachi,In Transit,5.0
ORD103282,2025-09-19,CUST1775,Chiniot,Punjab,Tile,Buff Marble,Polished,20,190.5,79.77,0.0,15196.18,Bank Transfer,Fahad Malik,Main Yard - Chiniot,Delivered,10.0
ORD104806,2025-02-16,CUST1655,Rawalpindi,Punjab,Marble,Indus Green,Polished,30,27.5,185.4,0.0,5098.5,Cash,Saad Iqbal,Depot - Lahore,Cancelled,8.0
ORD101922,2024-10-26,CUST3024,Faisalabad,Punjab,Tile,Teri White,Polished,16,161.0,89.22,0.0,14364.42,Cheque,Saad Iqbal,Depot - Lahore,Delivered,8.0
ORD100851,2024-10-24,CUST3156,Sialkot,Punjab,Marble,Botticino Beige,Flamed,22,162.9,248.76,0.0,40523.0,Credit (30 days),Tariq Mehmood,Depot - Karachi,Delivered,8.0
ORD104308,2025-08-12,CUST1852,Faisalabad,Punjab,Granite,Rangeela Marble,Polished,18,20.0,228.13,10.0,4106.34,Credit (30 days),Usman Tariq,Main Yard - Chiniot,In Transit,7.0
ORD100534,2024-06-26,CUST1081,Multan,Punjab,Marble,Ziarat White,Bush Hammered,20,177.0,187.74,0.0,33229.98,Cash,Zain Abbas,Depot - Karachi,In Transit,7.0
ORD102486,2025-11-02,CUST1685,Sialkot,Punjab,Onyx,Sunny Grey,Bush Hammered,18,232.1,437.87,0.0,101629.63,Bank Transfer,Saad Iqbal,Depot - Lahore,Delivered,5.0
ORD104845,2024-01-12,CUST3128,Chiniot,Punjab,Onyx,Buff Marble,Flamed,18,226.7,396.36,0.0,89854.81,Credit (30 days),Ahmed Raza,Depot - Karachi,In Transit,8.0
ORD103003,2024-06-07,CUST2991,Lahore,Punjab,Tile,Black Galaxy,Polished,18,143.3,83.51,0.0,11966.98,Bank Transfer,Ahmed Raza,Depot - Karachi,Pending,10.0
ORD103209,2025-03-30,CUST1257,Multan,Punjab,Marble,Chaghi Golden,Leather,22,262.0,167.69,0.0,43934.78,Credit (30 days),Ahmed Raza,Main Yard - Chiniot,Delivered,5.0
ORD103345,2024-12-26,CUST2783,Multan,Punjab,Marble,Buff Marble,Honed,18,57.3,124.21,0.0,7117.23,Cash,Ahmed Raza,Depot - Lahore,Delivered,9.0
ORD100800,2024-12-14,CUST2776,Rawalpindi,Punjab,Marble,Emperador Brown,Polished,20,30.4,218.01,15.0,5633.38,Cash,Bilal Khan,Depot - Lahore,Delivered,7.0
ORD104432,2025-01-13,CUST1614,Lahore,Punjab,Onyx,Chiniot Black,Flamed,30,35.5,436.21,0.0,14711.18,Credit (30 days),Saad Iqbal,Depot - Karachi,In Transit,3.0
ORD100077,2024-06-07,CUST1858,Gujranwala,Punjab,Granite,Indus Green,Flamed,22,53.7,292.83,0.0,15724.97,Cash,Hamza Sheikh,Depot - Lahore,Cancelled,10.0
ORD102139,2025-10-29,CUST2459,Islamabad,Federal,Marble,Emperador Brown,Polished,22,65.7,186.55,0.0,12256.34,Cheque,Bilal Khan,Depot - Lahore,Cancelled,6.0
ORD102998,2025-02-12,CUST1349,Chiniot,Punjab,Marble,Ziarat White,Polished,16,162.5,170.62,10.0,24953.18,Credit (30 days),Bilal Khan,Depot - Multan,Delivered,5.0
ORD102737,2024-04-16,CUST2385,Faisalabad,Punjab,Onyx,Multi Red,Leather,30,20.0,483.43,0.0,9668.6,Bank Transfer,Saad Iqbal,Depot - Lahore,Pending,8.0
ORD103880,2024-11-23,CUST1787,Chiniot,Punjab,Granite,Teri White,Honed,20,250.7,307.95,0.0,77203.06,Cash,Hamza Sheikh,Depot - Karachi,Cancelled,8.0
ORD103502,2025-03-04,CUST3375,Quetta,Balochistan,Tile,Botticino Beige,Honed,18,20.0,71.89,10.0,1294.02,Credit (30 days),Tariq Mehmood,Depot - Karachi,Pending,12.0
ORD103131,2024-11-21,CUST3094,Islamabad,Federal,Marble,Chiniot Black,Honed,16,100.7,151.15,0.0,15220.8,Bank Transfer,Bilal Khan,Depot - Multan,Cancelled,5.0
ORD100115,2024-12-09,CUST3150,Multan,Punjab,Marble,Multi Red,Flamed,20,92.7,164.24,0.0,15225.05,Bank Transfer,Fahad Malik,Depot - Karachi,In Transit,8.0
ORD103654,2024-02-07,CUST3306,Chiniot,Punjab,Marble,Emperador Brown,Leather,20,152.0,189.65,0.0,28826.8,Cash,Zain Abbas,Depot - Lahore,Pending,6.0
ORD101495,2025-04-15,CUST1457,Peshawar,KPK,Granite,Ziarat White,Polished,16,99.1,239.23,0.0,23707.69,Bank Transfer,Fahad Malik,Depot - Multan,Delivered,10.0
ORD100288,2024-05-22,CUST2745,Faisalabad,Punjab,Marble,Buff Marble,Polished,18,120.7,155.58,10.0,16900.66,Credit (30 days),Saad Iqbal,Depot - Karachi,Delivered,2.0
ORD102278,2025-09-30,CUST1931,Gujranwala,Punjab,Granite,Teri White,Bush Hammered,18,62.1,282.35,0.0,17533.94,Cheque,Fahad Malik,Main Yard - Chiniot,Delivered,5.0
ORD101995,2025-10-21,CUST2261,Peshawar,KPK,Marble,Indus Green,Polished,20,44.5,199.45,5.0,8431.75,Cheque,Ahmed Raza,Depot - Karachi,Delivered,5.0
ORD102206,2025-10-15,CUST3381,Peshawar,KPK,Marble,Chiniot Black,Flamed,20,191.7,226.37,10.0,39055.62,Credit (30 days),Fahad Malik,Depot - Multan,In Transit,6.0
ORD100731,2024-11-12,CUST2313,Sialkot,Punjab,Marble,Indus Green,Polished,20,166.9,161.03,5.0,25532.11,Cheque,Zain Abbas,Depot - Multan,In Transit,7.0
ORD100232,2024-01-27,CUST2105,Islamabad,Federal,Granite,Botticino Beige,Polished,30,139.1,206.67,0.0,28747.8,Bank Transfer,Fahad Malik,Depot - Multan,Delivered,4.0
ORD100461,2025-03-11,CUST2482,Quetta,Balochistan,Marble,Ziarat White,Polished,22,130.2,170.79,5.0,21125.02,Credit (30 days),Usman Tariq,Depot - Lahore,Delivered,3.0
ORD101866,2024-10-16,CUST2923,Quetta,Balochistan,Onyx,Sunny Grey,Honed,16,298.9,428.08,0.0,127953.11,Cash,Ahmed Raza,Main Yard - Chiniot,Delivered,7.0
ORD100872,2024-08-03,CUST3288,Multan,Punjab,Marble,Emperador Brown,Polished,18,20.0,144.56,0.0,2891.2,Cheque,Fahad Malik,Depot - Multan,Delivered,11.0
ORD104956,2024-05-11,CUST1640,Karachi,Sindh,Marble,Ziarat White,Polished,22,183.0,183.6,0.0,33598.8,Bank Transfer,Bilal Khan,Depot - Lahore,Delivered,1.0
ORD102794,2025-08-25,CUST3041,Islamabad,Federal,Onyx,Multi Red,Polished,22,36.1,587.73,0.0,21217.05,Credit (30 days),Usman Tariq,Depot - Multan,Delivered,6.0
ORD104679,2024-08-25,CUST3345,Mianwali,Punjab,Marble,Teri White,Polished,30,157.4,212.84,10.0,30150.91,Bank Transfer,Bilal Khan,Depot - Karachi,In Transit,8.0
ORD100285,2025-03-14,CUST2635,Multan,Punjab,Marble,Buff Marble,Polished,20,58.9,193.19,0.0,11378.89,Credit (30 days),Usman Tariq,Depot - Multan,Cancelled,4.0
ORD103525,2024-08-20,CUST3367,Lahore,Punjab,Marble,Teri White,Polished,16,21.6,167.16,10.0,3249.59,Credit (30 days),Tariq Mehmood,Depot - Multan,In Transit,8.0
ORD104177,2024-11-14,CUST1312,Sialkot,Punjab,Onyx,Sunny Grey,Polished,16,20.0,426.41,0.0,8528.2,Cash,Hamza Sheikh,Main Yard - Chiniot,Cancelled,8.0
ORD100428,2024-12-28,CUST2278,Gujranwala,Punjab,Granite,Emperador Brown,Polished,22,20.0,281.95,0.0,5639.0,Bank Transfer,Ahmed Raza,Main Yard - Chiniot,Delivered,10.0
ORD103569,2025-09-24,CUST2796,Gujranwala,Punjab,Marble,Chaghi Golden,Polished,18,262.5,174.33,0.0,45761.62,Cash,Bilal Khan,Depot - Multan,In Transit,7.0
ORD103976,2025-02-26,CUST1738,Rawalpindi,Punjab,Onyx,Indus Green,Leather,30,98.9,463.47,0.0,45837.18,Cash,Usman Tariq,Depot - Lahore,In Transit,8.0
ORD103229,2024-07-18,CUST3069,Chiniot,Punjab,Granite,Chaghi Golden,Bush Hammered,30,49.4,369.98,0.0,18277.01,Credit (30 days),Ahmed Raza,Depot - Multan,Delivered,8.0
ORD100099,2024-12-07,CUST2422,Rawalpindi,Punjab,Marble,Sunny Grey,Polished,18,151.0,183.94,5.0,26386.19,Bank Transfer,Usman Tariq,Main Yard - Chiniot,Delivered,5.0
ORD102730,2025-08-15,CUST1035,Quetta,Balochistan,Tile,Teri White,Polished,18,93.5,95.62,10.0,8046.42,Bank Transfer,Tariq Mehmood,Depot - Multan,Delivered,6.0
ORD101806,2025-01-18,CUST1611,Gujranwala,Punjab,Marble,Botticino Beige,Leather,18,20.0,217.71,0.0,4354.2,Cash,Hamza Sheikh,Depot - Lahore,Cancelled,7.0
ORD102208,2024-10-20,CUST1684,Lahore,Punjab,Marble,Buff Marble,Leather,22,77.1,172.38,0.0,13290.5,Cash,Usman Tariq,Main Yard - Chiniot,Cancelled,12.0
ORD104271,2025-06-22,CUST2811,Peshawar,KPK,Granite,Ziarat White,Honed,30,77.3,308.57,0.0,23852.46,Cheque,Hamza Sheikh,Depot - Multan,Delivered,6.0
ORD104571,2025-04-20,CUST2355,Multan,Punjab,Onyx,Buff Marble,Polished,30,438.1,386.75,0.0,169435.18,Cash,Usman Tariq,Depot - Lahore,In Transit,2.0
ORD101620,2024-11-03,CUST2220,Chiniot,Punjab,Granite,Botticino Beige,Honed,30,68.6,258.5,0.0,17733.1,Cash,Bilal Khan,Depot - Multan,Pending,8.0
ORD101077,2025-02-11,CUST1303,Islamabad,Federal,Tile,Indus Green,Flamed,18,145.6,80.27,5.0,11102.95,Credit (30 days),Fahad Malik,Depot - Lahore,Delivered,7.0
ORD101450,2024-01-01,CUST2017,Lahore,Punjab,Granite,Sunny Grey,Polished,20,35.5,348.21,0.0,12361.46,Cash,Tariq Mehmood,Depot - Lahore,Delivered,7.0
ORD102342,2024-02-17,CUST1182,Chiniot,Punjab,Marble,Emperador Brown,Honed,20,37.8,136.06,5.0,4885.91,Cash,Bilal Khan,Depot - Lahore,Pending,7.0
ORD102033,2025-07-04,CUST3386,Karachi,Sindh,Marble,Ziarat White,Flamed,30,134.3,194.3,0.0,26094.49,Credit (30 days),Ahmed Raza,Depot - Multan,Delivered,9.0
ORD103628,2024-06-03,CUST3233,Gujranwala,Punjab,Marble,Black Galaxy,Polished,30,233.6,200.2,0.0,46766.72,Cash,Hamza Sheikh,Depot - Karachi,Cancelled,8.0
ORD104328,2024-11-04,CUST2947,Quetta,Balochistan,Granite,Teri White,Polished,30,20.0,275.4,10.0,4957.2,Cash,Ahmed Raza,Depot - Lahore,Delivered,9.0
ORD103404,2024-06-21,CUST2669,Chiniot,Punjab,Granite,Sunny Grey,Honed,18,60.1,191.48,0.0,11507.95,Bank Transfer,Fahad Malik,Main Yard - Chiniot,Pending,6.0
ORD100340,2024-04-08,CUST1349,Gujranwala,Punjab,Marble,Ziarat White,Honed,30,170.0,162.95,0.0,27701.5,Credit (30 days),Saad Iqbal,Depot - Multan,Delivered,10.0
ORD101285,2025-07-08,CUST1998,Rawalpindi,Punjab,Granite,Sunny Grey,Polished,18,90.0,218.9,0.0,19701.0,Cash,Fahad Malik,Depot - Lahore,Delivered,6.0
ORD103420,2025-12-16,CUST3081,Multan,Punjab,Granite,Ziarat White,Honed,20,155.6,282.18,0.0,43907.21,Cash,Saad Iqbal,Depot - Lahore,Delivered,3.0
ORD100465,2024-11-13,CUST1095,Faisalabad,Punjab,Marble,Buff Marble,Flamed,22,512.1,184.57,15.0,80340.55,Bank Transfer,Zain Abbas,Depot - Lahore,In Transit,10.0
ORD100011,2024-12-03,CUST1797,Sialkot,Punjab,Marble,Sunny Grey,Honed,22,139.4,159.83,0.0,22280.3,Credit (30 days),Tariq Mehmood,Depot - Multan,Delivered,10.0
ORD102026,2024-07-14,CUST1033,Lahore,Punjab,Tile,Ziarat White,Polished,22,31.0,67.18,5.0,1978.45,Bank Transfer,Ahmed Raza,Main Yard - Chiniot,Cancelled,7.0
ORD100721,2025-08-11,CUST1847,Mianwali,Punjab,Marble,Chiniot Black,Leather,20,65.9,171.54,0.0,11304.49,Bank Transfer,Saad Iqbal,Depot - Lahore,Pending,6.0
ORD102917,2024-05-11,CUST1920,Quetta,Balochistan,Marble,Buff Marble,Bush Hammered,18,70.3,129.91,0.0,9132.67,Cheque,Tariq Mehmood,Depot - Karachi,Delivered,7.0
ORD101164,2024-06-15,CUST2335,Mianwali,Punjab,Granite,Rangeela Marble,Polished,16,64.9,312.02,0.0,20250.1,Cheque,Usman Tariq,Depot - Karachi,Delivered,8.0
ORD100430,2024-09-16,CUST1820,Chiniot,Punjab,Granite,Teri White,Polished,30,103.8,246.41,0.0,25577.36,Cheque,Hamza Sheikh,Depot - Karachi,In Transit,8.0
ORD104801,2024-01-07,CUST2016,Sialkot,Punjab,Onyx,Botticino Beige,Polished,30,73.6,550.79,0.0,40538.14,Credit (30 days),Bilal Khan,Depot - Lahore,Delivered,8.0
ORD101096,2025-04-26,CUST1156,Mianwali,Punjab,Tile,Sunny Grey,Bush Hammered,20,53.3,85.7,0.0,4567.81,Cash,Fahad Malik,Depot - Karachi,Cancelled,7.0
ORD103843,2025-01-08,CUST1415,Multan,Punjab,Marble,Sunny Grey,Flamed,16,47.8,152.89,0.0,7308.14,Credit (30 days),Zain Abbas,Depot - Multan,Pending,6.0
ORD102293,2024-04-20,CUST2114,Peshawar,KPK,Marble,Sunny Grey,Polished,18,155.8,161.91,0.0,25225.58,Cash,Saad Iqbal,Main Yard - Chiniot,Pending,8.0
ORD103212,2024-06-07,CUST2289,Chiniot,Punjab,Marble,Chiniot Black,Polished,16,156.8,203.07,15.0,27065.17,Credit (30 days),Bilal Khan,Depot - Lahore,Cancelled,4.0
ORD103395,2024-06-30,CUST2412,Islamabad,Federal,Onyx,Sunny Grey,Polished,16,20.0,507.43,10.0,9133.74,Cheque,Hamza Sheikh,Main Yard - Chiniot,In Transit,4.0
ORD102946,2024-03-24,CUST2236,Sialkot,Punjab,Granite,Indus Green,Polished,20,193.3,246.49,0.0,47646.52,Credit (30 days),Hamza Sheikh,Depot - Lahore,In Transit,3.0
ORD104180,2024-03-23,CUST1346,Quetta,Balochistan,Marble,Chiniot Black,Leather,18,266.4,203.7,5.0,51552.4,Credit (30 days),Fahad Malik,Depot - Lahore,In Transit,3.0
ORD102083,2024-09-22,CUST2625,Rawalpindi,Punjab,Onyx,Buff Marble,Bush Hammered,16,101.7,434.27,0.0,44165.26,Credit (30 days),Hamza Sheikh,Depot - Karachi,Pending,9.0
ORD101882,2024-11-20,CUST3301,Peshawar,KPK,Granite,Botticino Beige,Polished,20,145.1,255.1,0.0,37015.01,Cash,Ahmed Raza,Depot - Karachi,Cancelled,7.0
